setting_1,setting_2,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,s_2_rolling_mean,s_3_rolling_mean,s_4_rolling_mean,s_6_rolling_mean,s_7_rolling_mean,s_8_rolling_mean,s_9_rolling_mean,s_11_rolling_mean,s_12_rolling_mean,s_13_rolling_mean,s_14_rolling_mean,s_15_rolling_mean,s_17_rolling_mean,s_20_rolling_mean,s_21_rolling_mean,s_2_rolling_std,s_3_rolling_std,s_4_rolling_std,s_6_rolling_std,s_7_rolling_std,s_8_rolling_std,s_9_rolling_std,s_11_rolling_std,s_12_rolling_std,s_13_rolling_std,s_14_rolling_std,s_15_rolling_std,s_17_rolling_std,s_20_rolling_std,s_21_rolling_std
0.0006,-0.0003,642.4,1592.83,1403.22,21.61,554.12,2388.04,9053.84,47.49,521.25,2388.15,8141.81,8.4501,392,38.84,23.3751,642.6279999999999,1588.9720000000002,1404.556,21.61,553.894,2388.0420000000004,9057.684,47.442,521.684,2388.096,8139.498000000001,8.43148,393.2,38.874,23.30866,0.2806599365779675,5.459182173183043,4.2145913206378545,0.0,0.4342004145554227,0.022803508502483003,3.1043002432098183,0.1018331969448109,0.31706466217488155,0.03911521443172335,2.8675111159337527,0.014671468910778775,0.8366600265341431,0.07402702209330181,0.03839203042298656
0.0006,-0.0004,642.31,1590.33,1401.8,21.61,553.64,2388.02,9059.1,47.4,522.13,2388.06,8139.31,8.4113,393,38.84,23.2872,642.604,1588.576,1403.522,21.61,553.784,2388.042,9057.609999999999,47.438,521.698,2388.098,8139.6,8.42702,393.0,38.89,23.30606,0.30582674833956824,5.2232298436886495,4.107112124108328,0.0,0.4094264280675183,0.022803508502483003,3.0551022896122184,0.10329569206893667,0.33862959114654667,0.03633180424985604,2.845461298279108,0.01706083233608291,0.7071067811866254,0.046904157598245705,0.039531481125800925
-0.0017,0.0005,642.28,1589.87,1404.49,21.61,554.24,2388.09,9064.21,47.47,521.45,2388.07,8140.28,8.4538,393,38.97,23.4366,642.5379999999999,1588.502,1402.3539999999998,21.61,553.926,2388.046,9058.554,47.422000000000004,521.6800000000001,2388.096,8140.692,8.43192,393.0,38.9,23.333779999999997,0.3381124073440127,5.196313116046774,1.9519554298189616,0.0,0.42223216362577126,0.029664793948823223,4.269207186349557,0.08642916174532932,0.3512833614051193,0.03781534080294446,1.004773606346077,0.02095356771530636,0.7071067811866254,0.05873670062235638,0.06961445252244225
0.0009,0.0005,641.79,1592.12,1403.02,21.61,553.69,2388.1,9061.41,47.31,521.9,2388.04,8145.05,8.3741,392,39.04,23.3538,642.2760000000001,1591.034,1403.096,21.61,553.804,2388.0539999999996,9059.862,47.39,521.728,2388.0879999999997,8141.594,8.419720000000002,392.8,38.92,23.349420000000002,0.29904849105118053,1.3494183932341433,0.9572512731766307,0.0,0.37233049834807525,0.038470768123761316,3.8384593263396707,0.09354143466934352,0.36403296554029013,0.045497252664627334,2.175966451950508,0.03295848904303587,0.8366600265341431,0.08631338250815339,0.06159855517785567
-0.0012,0.0004,642.27,1583.78,1406.21,21.61,553.16,2388.07,9059.73,47.31,521.98,2388.01,8134.99,8.4371,392,38.89,23.4298,642.21,1589.7859999999998,1403.748,21.61,553.77,2388.064,9059.658,47.396,521.742,2388.0660000000003,8140.2880000000005,8.42528,392.4,38.916000000000004,23.3765,0.24031229681394306,3.573811690618148,1.674476037450877,0.0,0.42976737893906924,0.03361547262855523,3.8064379674397064,0.0853229160308017,0.3739919785236799,0.05224940191029803,3.6748632627633535,0.03310576988985309,0.5477225575052705,0.08734987120768473,0.061124135985707276
-0.0024,0.0001,642.0,1585.92,1402.32,21.61,554.22,2388.01,9056.55,47.45,521.86,2388.08,8136.59,8.4378,393,38.85,23.1695,642.1299999999999,1588.404,1403.568,21.61,553.7900000000001,2388.058,9060.2,47.388,521.8639999999999,2388.0519999999997,8139.244000000001,8.42282,392.6,38.918,23.33538,0.2274862633215441,3.4358012166013254,1.789824013694546,0.0,0.45188494110797817,0.0408656334838214,2.841548873407073,0.0756306816047495,0.2534363825499387,0.027748873850237315,3.870643357376359,0.0312026761672759,0.5477225575052705,0.08526429498916263,0.11106012785873864
-0.0011,0.0006,642.5,1589.31,1411.83,21.61,553.9,2388.07,9063.84,47.49,521.44,2388.09,8138.53,8.4052,393,38.82,23.3519,642.168,1588.2,1405.574,21.61,553.842,2388.068,9061.148,47.406000000000006,521.726,2388.058,8139.088000000001,8.4216,392.6,38.914,23.34832,0.27580790416520357,3.321227182834562,3.802253279305928,0.0,0.44521904721176114,0.03492849839361382,3.156092520815968,0.08876936408468782,0.2601538006642044,0.0327108544670771,3.883016868364205,0.03187765675202447,0.5477225575052705,0.09016651263079561,0.10776338431953274
0.0019,0.0005,641.9,1588.73,1402.11,21.61,554.27,2388.01,9059.64,47.57,521.43,2388.05,8140.74,8.4125,392,39.03,23.4315,642.092,1587.972,1405.098,21.61,553.848,2388.052,9060.234,47.426,521.722,2388.054,8139.18,8.413340000000002,392.4,38.926,23.3473,0.2892576705983863,3.2153646760514345,4.108524065889585,0.0,0.45207300295432884,0.04024922359535576,2.6723079912248404,0.11436782764397034,0.26555602045527976,0.03209361307114108,3.923557059608233,0.02631336162484642,0.5477225575052705,0.10261578825891586,0.10673816093599978
0.0027,-0.0002,642.89,1585.97,1412.3,21.61,553.31,2388.04,9060.43,47.4,521.47,2388.08,8140.4,8.4225,392,38.96,23.2801,642.3120000000001,1586.742,1406.954,21.61,553.7719999999999,2388.04,9060.037999999999,47.444,521.636,2388.062,8138.25,8.42302,392.4,38.910000000000004,23.33256,0.3994621383810852,2.268913837059373,4.945880103681194,0.0,0.5130984311028154,0.030000000000549684,2.5994364773864445,0.0973652915571147,0.26311594402480565,0.03271085446710838,2.4639500806621575,0.014536058612977385,0.5477225575052705,0.08514693182963139,0.11063384653892938
0.0028,0.0003,642.93,1595.61,1399.05,21.61,552.53,2388.08,9053.34,47.36,521.25,2388.09,8141.43,8.4082,393,38.65,23.3409,642.444,1589.108,1405.522,21.61,553.646,2388.0420000000004,9058.76,47.454,521.49,2388.078,8139.5380000000005,8.41724,392.6,38.862,23.31478,0.4825246107712873,3.9519008084716707,6.1137852432018445,0.0,0.7317308248257697,0.032710854468046474,3.9884270082307873,0.08142481194330478,0.22416511771477848,0.01643167672505588,1.9668680687842557,0.01322433363160245,0.5477225575052705,0.14549914089094781,0.09745856555480083
0.003,0.0001,642.25,1586.86,1396.66,21.61,553.3,2388.06,9062.8,47.38,521.85,2388.1,8144.85,8.4653,392,38.93,23.3626,642.494,1589.2959999999998,1404.3899999999999,21.61,553.4619999999999,2388.0520000000006,9060.009999999998,47.44,521.488,2388.0820000000003,8141.19,8.422740000000001,392.4,38.878,23.3534,0.43569484734155833,3.7809892885327523,7.26960452844548,0.0,0.6638297974633399,0.027748873851703694,4.100463388443406,0.08803408430830431,0.220045449850882,0.01923538406170164,2.310595161427858,0.024674541535759126,0.5477225575052705,0.14822280526289708,0.05411940502259009
0.0005,0.0002,642.4,1589.1,1406.39,21.61,554.02,2388.07,9059.1,47.27,521.37,2388.07,8145.99,8.4485,393,39.02,23.4113,642.4739999999999,1589.2540000000001,1403.3020000000001,21.61,553.4860000000001,2388.052,9059.062,47.396,521.4739999999999,2388.078,8142.682000000001,8.4314,392.4,38.918,23.365280000000002,0.4376414057193139,3.7819611314765536,6.20717890832851,0.0,0.6854414635840322,0.027748873851703694,3.497173144123392,0.10922453936729795,0.2260088493844409,0.01923538406146523,2.5587829138128053,0.024577835543430064,0.5477225575052705,0.1554670383071606,0.05991687575298967
-0.003,0.0001,642.69,1584.89,1401.43,21.61,554.02,2388.07,9059.96,47.33,521.13,2388.05,8131.11,8.4209,393,38.86,23.3005,642.632,1588.486,1403.166,21.61,553.4359999999999,2388.064,9059.126,47.348,521.414,2388.078,8140.755999999999,8.43308,392.6,38.884,23.339080000000003,0.29936599673315084,4.272988415617214,6.247145748259644,0.0,0.6199435458170625,0.015165750889864072,3.5132862109393717,0.050695167422496946,0.27509998182496187,0.01923538406146523,5.8690271766293804,0.023212108908927116,0.5477225575052705,0.14293355099486785,0.05181526802014181
0.0017,-0.0004,642.78,1588.14,1403.98,21.61,553.7,2388.06,9056.34,47.54,522.09,2388.06,8140.1,8.4403,393,38.93,23.2333,642.6099999999999,1588.9199999999998,1401.502,21.61,553.514,2388.068,9058.308,47.376,521.538,2388.074,8140.696000000001,8.43664,392.8,38.878,23.32972,0.2790161285661192,4.058367898552207,3.85666565831201,0.0,0.624643898553598,0.00836660026861812,3.6086174637923047,0.10064790112067427,0.4122135368957118,0.020736441352946118,5.875106807540942,0.022539032809769904,0.4472135955000803,0.13953494186046336,0.06710441118137647
0.0034,-0.0001,642.64,1587.0,1396.17,21.61,553.64,2388.06,9058.86,47.38,522.0,2388.06,8141.98,8.4328,390,39.02,23.2672,642.5519999999999,1587.1979999999999,1400.926,21.61,553.736,2388.064,9059.412,47.38,521.688,2388.068,8140.806,8.441559999999999,392.2,38.952,23.31498,0.21970434679360132,1.5799746833411643,4.479244355915905,0.0,0.30079893616870046,0.005477225579867373,2.3247623534403985,0.10024968827880382,0.41763620532711493,0.0192353840608609,5.89739179638032,0.01671011669617796,1.303840481040569,0.06833739825305966,0.07195385326721106
0.0026,-0.0003,642.35,1592.62,1408.23,21.61,553.72,2388.15,9063.45,47.44,521.65,2388.05,8139.67,8.4437,393,38.69,23.2802,642.5719999999999,1588.35,1403.2400000000002,21.61,553.82,2388.082,9059.542000000001,47.391999999999996,521.648,2388.058,8139.7699999999995,8.43724,392.4,38.903999999999996,23.2985,0.1875366630822086,2.8562913016705944,4.707207239967145,0.0,0.18493242008963676,0.03834057902622299,2.567122903168748,0.1037786105129484,0.4077008707374085,0.008366600261852344,5.447178168557509,0.010777198151649039,1.3416407864999138,0.13722244714332021,0.0676266589445274
0.0013,0.0001,642.86,1594.11,1406.45,21.61,553.93,2388.05,9059.46,47.56,521.85,2388.05,8140.51,8.4002,393,38.83,23.2422,642.664,1589.352,1403.252,21.61,553.8019999999999,2388.078,9059.613999999998,47.45,521.7439999999999,2388.054,8138.674000000001,8.42758,392.4,38.866,23.26468,0.19475625792268916,3.8803569423442403,4.717310674526198,0.0,0.16376812876812244,0.04086563348419627,2.5566540634142285,0.09949874371067942,0.38154947254583804,0.0054772255687852555,4.316831013603212,0.017629435612064637,1.3416407864999138,0.12259690045023287,0.027478846409552404
0.0018,0.0002,642.78,1590.52,1406.75,21.61,553.77,2388.08,9064.18,47.49,521.86,2388.07,8136.28,8.4441,394,38.97,23.2478,642.682,1590.478,1404.316,21.61,553.752,2388.08,9060.458000000002,47.482,521.8900000000001,2388.058,8139.7080000000005,8.43222,392.6,38.888,23.25414,0.20179197209020916,2.9725443646815224,4.802809594393259,0.0,0.10986355173677205,0.040620192023987395,3.290626080240745,0.07362064927726389,0.1674813422443146,0.008366600261852344,2.104250460379615,0.01846502098563453,1.5165750888103409,0.13084341787037818,0.0191490991955209
0.0008,-0.0002,641.98,1588.67,1406.71,21.61,554.06,2388.05,9057.65,47.53,521.79,2388.09,8137.68,8.4254,393,38.84,23.3127,642.522,1590.584,1404.862,21.61,553.824,2388.0780000000004,9060.72,47.480000000000004,521.83,2388.064,8139.224,8.42924,392.6,38.87,23.27002,0.35988887173679446,2.876218002864173,4.909065084106581,0.0,0.16920401886538952,0.04207136793666728,2.9110393332891795,0.07176350047207662,0.12668859459308637,0.016733200529314853,2.263808737505528,0.01803227661721966,1.5165750888103409,0.12980754985748644,0.028288018665147917
0.0003,0.0004,642.47,1589.46,1406.96,21.61,553.69,2388.04,9057.46,47.41,522.26,2388.13,8134.57,8.4377,391,38.88,23.4544,642.488,1591.076,1407.02,21.61,553.8340000000001,2388.074,9060.439999999999,47.486000000000004,521.882,2388.0780000000004,8137.742,8.43022,392.8,38.842,23.30746,0.35393502228512286,2.252693942816051,0.7002856559921145,0.0,0.1566205605921228,0.045055521304978634,3.188753675021205,0.061886993787115055,0.2273103605205079,0.033466401061032235,2.4280588954975215,0.018403450763373807,1.0954451150103692,0.10134100848129465,0.08686212062803628
0.0024,0.0004,642.81,1590.55,1405.88,21.61,553.86,2388.08,9063.55,47.4,521.32,2388.05,8142.73,8.4245,393,38.76,23.2646,642.58,1590.662,1406.5500000000002,21.61,553.862,2388.06,9060.460000000001,47.478,521.816,2388.078,8138.353999999999,8.42638,392.8,38.856,23.30434,0.368578349879647,2.081722844184606,0.41611296541868587,0.0,0.14307340773249425,0.018708286935523837,3.2125768473233616,0.07120393247571427,0.3342603775501222,0.033466401061032235,3.273840252670303,0.016822811893376404,1.0954451150103692,0.07700649323274371,0.08835342664548744
-0.0012,0.0004,642.35,1585.32,1400.55,21.61,553.47,2388.06,9058.12,47.58,521.75,2388.09,8142.15,8.4444,391,38.79,23.3034,642.4780000000001,1588.904,1405.3700000000001,21.61,553.77,2388.0620000000004,9060.192,47.482,521.796,2388.0860000000002,8138.682000000001,8.43522,392.4,38.848,23.31658,0.3412770135827386,2.1523080634517497,2.7258301487790533,0.0,0.217140507506567,0.01788854382170435,3.3689419704055332,0.07726577508836721,0.33470882868539775,0.02966479394826594,3.6088599307821014,0.009754844950070384,1.3416407864999005,0.08228000972292908,0.08157163722765068
-0.0015,-0.0004,642.84,1585.23,1400.86,21.61,553.55,2388.1,9055.09,47.36,521.41,2388.06,8137.3,8.4358,391,38.89,23.2724,642.49,1587.846,1404.192,21.61,553.726,2388.066,9058.374,47.456,521.7059999999999,2388.0840000000003,8138.886,8.43356,391.8,38.832,23.3215,0.35531676008874413,2.4402725257640525,3.210057631880753,0.0,0.2383904360502417,0.024083189158786513,3.1224877902047252,0.09396807968669431,0.37165844534998277,0.031304951684876285,3.465101730109024,0.008490170787440942,1.095445115010361,0.05630275304109723,0.07699980519455542
0.0018,0.0004,642.4,1589.0,1404.02,21.61,553.12,2388.1,9058.11,47.24,521.69,2388.06,8136.7,8.425,393,39.07,23.2517,642.574,1587.9119999999998,1403.654,21.61,553.538,2388.076,9058.466,47.398,521.686,2388.0780000000004,8138.69,8.43348,391.8,38.878,23.3093,0.23330237889912617,2.4723814430623094,2.892227515254815,0.0,0.2767128475519174,0.026076809621869187,3.102536059416011,0.1221474518768286,0.3686868590009272,0.03271085446729431,3.5763039579996985,0.008587607350124647,1.095445115010361,0.12111977542912994,0.0833160848816099
0.0008,-0.0001,642.32,1591.47,1400.98,21.61,553.74,2388.03,9066.2,47.5,522.09,2388.1,8135.8,8.3864,393,38.84,23.3497,642.5440000000001,1588.3139999999999,1402.458,21.61,553.548,2388.074,9060.214000000002,47.416,521.6519999999999,2388.072,8138.936,8.42322,392.2,38.87,23.28836,0.25832150510551105,2.9114309196680774,2.373208798230748,0.0,0.28437651098549765,0.029664793949230425,4.528468836147219,0.1306904740216474,0.30482782025264904,0.021679483387842778,3.249419948237561,0.02217751113177457,1.095445115010361,0.122270192606389,0.03921738135061773
-0.0032,0.0003,642.98,1592.16,1402.62,21.61,552.72,2388.13,9059.4,47.52,521.62,2388.09,8141.62,8.3956,392,38.81,23.3342,642.5780000000001,1588.636,1401.806,21.61,553.3199999999999,2388.084,9059.384,47.44,521.7120000000001,2388.0800000000004,8138.714,8.417440000000001,392.0,38.88,23.302280000000003,0.30841530441922066,3.285548660421827,1.4764078027432865,0.0,0.4036706578392184,0.03911521443181902,4.1266608777519975,0.1378404875209167,0.2472245942457683,0.018708286933613174,2.949488091178539,0.025305888642764646,1.0000000000000302,0.1126942766958576,0.04098764447976474
-0.0018,-0.0002,642.45,1589.14,1401.31,21.61,553.42,2388.12,9059.39,47.56,521.56,2388.12,8139.12,8.4293,393,38.83,23.3494,642.598,1589.4,1401.9579999999999,21.61,553.3100000000001,2388.0960000000005,9059.638,47.436,521.674,2388.0860000000002,8138.108,8.414420000000002,392.4,38.888000000000005,23.311479999999996,0.29277978072265687,2.7165695279156807,1.348339719803909,0.0,0.3996248240541956,0.03911521443174055,4.068079399417636,0.1329661611087725,0.2544209110902381,0.026076809620912588,2.30870526486233,0.02196456236759588,0.894427190999952,0.1059245014149309,0.04614051365123101
0.0014,-0.0004,642.28,1589.21,1401.74,21.61,553.6,2388.06,9061.84,47.5,521.88,2388.07,8141.83,8.4364,392,38.91,23.3684,642.4860000000001,1590.1960000000001,1402.134,21.61,553.3199999999999,2388.088,9060.988000000001,47.464,521.768,2388.0879999999997,8139.014,8.41454,392.6,38.892,23.33068,0.2840422503782898,1.4998433251510943,1.220565442735612,0.0,0.40767634221322296,0.04207136793647001,3.211272333507714,0.12759310326191214,0.21649480363274715,0.023874672772842234,2.7575677688869855,0.022111716351292596,0.5477225575052381,0.10639548862616914,0.045785445285584245
0.0038,0.0001,642.17,1582.52,1409.92,21.61,553.48,2388.08,9060.84,47.3,521.68,2388.03,8139.09,8.4068,392,38.83,23.3948,642.4399999999999,1588.9,1403.3139999999999,21.61,553.392,2388.084,9061.534,47.476,521.766,2388.082,8139.492,8.4109,392.4,38.844,23.3593,0.31804087787570445,3.810859483108761,3.743725417281251,0.0,0.39512023486569603,0.04159326868673913,2.8061325699165587,0.10139033484512211,0.21743964679879543,0.034205262752924195,2.4456839534177575,0.021447377462058548,0.5477225575052381,0.038470768123418056,0.023255321971516738
-0.0024,0.0003,642.43,1589.66,1414.22,21.61,553.74,2388.12,9052.84,47.49,521.97,2388.07,8136.73,8.4594,394,38.94,23.3194,642.462,1588.538,1405.962,21.61,553.392,2388.102,9058.862000000001,47.474000000000004,521.742,2388.076,8139.678,8.4255,392.6,38.864,23.35324,0.31140006422600924,3.5849714085331073,5.798613627410579,0.0,0.39512023486569603,0.03033150177717001,3.5218489462178275,0.10089598604506479,0.1752712184015968,0.03286335345014891,2.1065540581732707,0.02513045960582595,0.894427190999952,0.05727128425314082,0.02949352471304444
0.0035,-0.0001,642.8,1584.26,1404.89,21.61,553.85,2388.06,9053.29,47.39,521.53,2388.13,8139.15,8.4262,393,38.84,23.3357,642.4259999999999,1586.958,1406.416,21.61,553.618,2388.088,9057.640000000001,47.448,521.7239999999999,2388.0840000000003,8139.183999999999,8.43162,392.8,38.87,23.35354,0.2383904360496263,3.320710767290471,5.555297471782262,0.0,0.17838161340297953,0.03033150177705194,4.269221240459288,0.10281050529982334,0.1944993573253637,0.04098780306388317,1.8053753072437253,0.01900899786943168,0.8366600265341112,0.051478150704969784,0.02925812707606133
0.001,0.0005,642.66,1589.98,1405.99,21.61,553.94,2388.16,9054.68,47.58,521.79,2388.07,8136.12,8.4407,393,38.96,23.1309,642.4680000000001,1587.126,1407.352,21.61,553.722,2388.096,9056.698,47.452,521.7699999999999,2388.074,8138.584,8.433900000000001,392.8,38.896,23.30984,0.2610938528574391,3.47630263354598,4.826361983936581,0.0,0.1855262784626541,0.04335896677788714,4.306021365483641,0.10848963084094707,0.17190113437666488,0.035777087639880155,2.270546189797524,0.0193419233790248,0.8366600265341112,0.05856620185739884,0.10419588763477902
-0.0,-0.0003,642.62,1586.82,1411.63,21.61,553.22,2388.08,9060.38,47.5,521.83,2388.03,8141.68,8.3967,394,38.87,23.3216,642.536,1586.648,1409.3300000000002,21.61,553.646,2388.1,9056.405999999999,47.452,521.76,2388.0660000000003,8138.554000000001,8.42596,393.2,38.888,23.30048,0.24357750306618728,3.2766934552989033,3.886495851018555,0.0,0.29407482041180527,0.040000000000561906,3.9005743166876155,0.10848963084094707,0.1652271164185304,0.04098780306354617,2.2173024150991183,0.025292350622273446,0.8366600265341112,0.058906705900111954,0.09962192027861923
-0.0008,0.0004,642.69,1584.9,1416.14,21.61,552.96,2388.06,9065.43,47.39,521.61,2388.06,8137.65,8.4295,391,38.88,23.2741,642.6400000000001,1587.124,1410.574,21.61,553.542,2388.096,9057.324,47.47,521.7459999999999,2388.072,8138.2660000000005,8.4305,393.0,38.898,23.276339999999998,0.13509256086093077,2.637665634609239,4.9676382718533665,0.0,0.4286257108483641,0.04335896677788714,5.440967744803346,0.08093207028122677,0.17629520696824053,0.03633180424905107,2.223787309974588,0.022919314998491095,1.2247448713916151,0.05019960159205798,0.08453409371371881
0.0022,0.0001,642.57,1592.55,1404.1,21.61,553.9,2388.09,9062.88,47.46,522.14,2388.05,8145.48,8.4095,394,38.87,23.2831,642.668,1587.702,1408.55,21.61,553.5740000000001,2388.09,9059.331999999999,47.464000000000006,521.78,2388.068,8140.0160000000005,8.42052,393.0,38.884,23.26908,0.0864291617450779,3.506026240631783,5.168321777906816,0.0,0.45241573801122886,0.041231056256762266,5.220610117597401,0.08018728078695013,0.2364318083506976,0.0376828873625906,3.6793654344198754,0.017385108570267416,1.2247448713916151,0.04505552130430549,0.08141260344688554
